Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
5170,4854426234,JamieBaby24,0,112.479996,DST Rams  FLEX Calvin Austin III QB Justin Fields RB Jahmyr Gibbs RB Travis Etienne Jr. TE Hunter Henry WR CeeDee Lamb WR Davante Adams WR DeVonta Smith,,,
5170,4854076133,Sim24,0,112.47999,DST Browns  FLEX Derrick Henry QB Justin Fields RB Alvin Kamara RB Javonte Williams TE Jonnu Smith WR Puka Nacua WR Jaxon Smith-Njigba WR Kayshon Boutte,,,
5172,4852432577,Golden_Jew,0,112.439995,DST Saints  FLEX Javonte Williams QB Joe Burrow RB James Conner RB Breece Hall TE Brenton Strange WR Ja'Marr Chase WR Travis Hunter WR Hollywood Brown,,,
5173,4846803344,guess4thewin,0,112.42,DST Rams  FLEX Joshua Palmer QB Josh Allen RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR DeVonta Smith WR JuJu Smith-Schuster,,,
5173,4851667468,j457murphy,0,112.42,DST Rams  FLEX Breece Hall QB Josh Allen RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR Zay Flowers WR Chris Olave WR Kayshon Boutte,,,
5173,4854447997,AW_ChrisJames,0,112.42,DST Saints  FLEX Breece Hall QB Josh Allen RB Kenneth Walker III RB TreVeyon Henderson TE Tyler Warren WR CeeDee Lamb WR Jaylen Waddle WR Jerry Jeudy,,,
5176,4852636535,kellinator138,0,112.4,DST Cowboys  FLEX Javonte Williams QB Lamar Jackson RB Christian McCaffrey RB Chase Brown TE Mark Andrews WR DeVonta Smith WR Hollywood Brown WR Cedric Tillman,,,
5176,4852961138,stokedCT,0,112.399994,DST Saints  FLEX Jaxon Smith-Njigba QB Tua Tagovailoa RB Derrick Henry RB Chase Brown TE Jake Ferguson WR Brian Thomas Jr. WR Jaylen Waddle WR Ricky Pearsall,,,
5178,4847210612,emoore2303,0,112.380005,DST Saints  FLEX CeeDee Lamb QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR DeVonta Smith WR JuJu Smith-Schuster,,,
5178,4854222943,topgun0589,0,112.380005,DST Cardinals  FLEX Jonnu Smith QB Justin Fields RB James Conner RB Javonte Williams TE Jake Ferguson WR CeeDee Lamb WR Brian Thomas Jr. WR Courtland Sutton,,,
5178,4852661408,BTizzWiz,0,112.37999,DST Colts  FLEX Ja'Marr Chase QB Justin Fields RB Jahmyr Gibbs RB Travis Etienne Jr. TE Jonnu Smith WR Garrett Wilson WR Marvin Harrison Jr. WR Cedric Tillman,,,
5181,4850234946,rikkle,0,112.33999,DST Rams  FLEX Calvin Ridley QB Joe Burrow RB Chase Brown RB Breece Hall TE Brenton Strange WR Ja'Marr Chase WR Tyreek Hill WR Cedric Tillman,,,
5182,4851956067,sckotchtape,0,112.32,DST Rams  FLEX Jaxon Smith-Njigba QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR Hollywood Brown WR Chris Olave WR Calvin Ridley,,,
5182,4852837695,Bbondsmvp,0,112.32,DST Rams  FLEX Hollywood Brown QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Tyler Warren WR Jaxon Smith-Njigba WR Chris Olave WR Calvin Ridley,,,
5184,4854459098,Royce86,0,112.3,DST Rams  FLEX Courtland Sutton QB Drake Maye RB Christian McCaffrey RB Trey Benson TE Hunter Henry WR CeeDee Lamb WR DK Metcalf WR Ricky Pearsall,,,
5185,4854074795,Johnj580,0,112.28,DST Colts  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Puka Nacua WR Tetairoa McMillan WR Calvin Ridley,,,
5185,4854391575,smitcards,0,112.28,DST Dolphins  FLEX Kyren Williams QB Justin Fields RB James Conner RB Javonte Williams TE Jonnu Smith WR A.J. Brown WR Tyreek Hill WR George Pickens,,,
5187,4854372231,acerquei,0,112.240005,DST Rams  FLEX Chase Brown QB Jalen Hurts RB Travis Etienne Jr. RB TreVeyon Henderson TE Harold Fannin Jr. WR CeeDee Lamb WR DeVonta Smith WR Tetairoa McMillan,,,
5188,4846975164,mstra999,0,112.22,DST Rams  FLEX Tyler Warren QB Josh Allen RB Breece Hall RB Travis Etienne Jr. TE Hunter Henry WR Amon-Ra St. Brown WR Garrett Wilson WR Marvin Harrison Jr.,,,
5188,4853799296,jarvis713,0,112.22,DST Browns  FLEX Breece Hall QB Josh Allen RB Javonte Williams RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Garrett Wilson WR Keon Coleman,,,
5190,4854432338,DarthBane-Rule-of-2,0,112.2,DST Patriots  FLEX Derrick Henry QB Sam Darnold RB Christian McCaffrey RB Jahmyr Gibbs TE Sam LaPorta WR Keon Coleman WR Chris Olave WR DeAndre Hopkins,,,
5191,4845729200,anthonyplaygolf,0,112.18,DST Steelers  FLEX Travis Etienne Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Puka Nacua WR Hollywood Brown WR Calvin Ridley,,,
5191,4850083096,mchervenick64,0,112.18,DST Seahawks  FLEX Christian McCaffrey QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Hunter Henry WR Garrett Wilson WR Jaxon Smith-Njigba WR Ricky Pearsall,,,
5191,4850537413,mattmc2021,0,112.18,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB James Conner TE Harold Fannin Jr. WR CeeDee Lamb WR Tee Higgins WR Calvin Ridley,,,
5191,4853596022,desmine89,0,112.18,DST Patriots  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Hunter Henry WR CeeDee Lamb WR DeVonta Smith WR Cedric Tillman,,,
5191,4851227495,Berniemayne,0,112.17999,DST Rams  FLEX Christian McCaffrey QB Justin Fields RB James Conner RB Travis Etienne Jr. TE Brenton Strange WR CeeDee Lamb WR DeVonta Smith WR Cedric Tillman,,,
5191,4854195943,addler,0,112.17999,DST Jaguars  FLEX Khalil Shakir QB Justin Fields RB Javonte Williams RB Travis Etienne Jr. TE Trey McBride WR Garrett Wilson WR Jaxon Smith-Njigba WR DK Metcalf,,,
5197,4850297590,Aramos080,0,112.14001,DST Bengals  FLEX DeVonta Smith QB Jalen Hurts RB Saquon Barkley RB Tyrone Tracy Jr. TE Hunter Henry WR Ja'Marr Chase WR Hollywood Brown WR Marvin Mims Jr.,,,
5198,4854228883,DraftMiller,0,112.12,DST Colts  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Hollywood Brown,,,
5198,4851999964,scottyh777,0,112.119995,DST Patriots  FLEX Puka Nacua QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR Hollywood Brown WR Keon Coleman WR Cedric Tillman,,,
5198,4852463396,NJDevils1,0,112.119995,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Kyren Williams RB Travis Etienne Jr. TE Jonnu Smith WR Jaxon Smith-Njigba WR Jerry Jeudy WR Keon Coleman,,,
5201,4852404330,jbru310,0,112.09999,DST Rams  FLEX Courtland Sutton QB Lamar Jackson RB Kyren Williams RB Chuba Hubbard TE Dalton Kincaid WR CeeDee Lamb WR Hollywood Brown WR Kayshon Boutte,,,
5202,4849492943,griff_27,0,112.08001,DST Rams  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4850553665,thegoodsurgeon,0,112.08001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4851297998,skrobo21,0,112.08001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4853084240,brojooo,0,112.08001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4853741013,ChadChip10,0,112.08001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4854328141,jcobb126,0,112.08001,DST Rams  FLEX Chase Brown QB Justin Fields RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Tee Higgins WR DeVonta Smith WR Hollywood Brown,,,
5202,4850300730,kbartels29,0,112.08,DST Patriots  FLEX Jaylen Warren QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR A.J. Brown WR Garrett Wilson WR Tetairoa McMillan,,,
5202,4851115382,dtownexpress,0,112.08,DST Saints  FLEX Chris Olave QB Justin Fields RB Christian McCaffrey RB Kyren Williams TE Hunter Henry WR Ja'Marr Chase WR DK Metcalf WR Keon Coleman,,,
5210,4852449304,mnh20021,0,112.03999,DST Patriots  FLEX David Montgomery QB Joe Burrow RB Chase Brown RB TreVeyon Henderson TE Brenton Strange WR Ja'Marr Chase WR DK Metcalf WR Ricky Pearsall,,,
5211,4845444816,THAjackel23,0,112.020004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR Hollywood Brown WR Keon Coleman WR Chris Olave,,,
5211,4849546305,wantacookie,0,112.02,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Breece Hall RB Chuba Hubbard TE Jonnu Smith WR Jaxon Smith-Njigba WR Keon Coleman WR Chris Olave,,,
5211,4854418767,shellkenn5,0,112.02,DST Colts  FLEX Jahmyr Gibbs QB Josh Allen RB Christian McCaffrey RB De'Von Achane TE Harold Fannin Jr. WR DJ Moore WR Hollywood Brown WR Rashod Bateman,,,
5214,4852261919,tdpausma,0,112,DST Saints  FLEX Chase Brown QB Drake Maye RB Derrick Henry RB Christian McCaffrey TE Juwan Johnson WR Tee Higgins WR Hollywood Brown WR Calvin Ridley,,,
5215,4852286977,GatorMAB,0,111.98,DST Rams  FLEX De'Von Achane QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Tee Higgins WR Ricky Pearsall WR Hollywood Brown,,,
5215,4852992333,Dmbjosh,0,111.98,DST Rams  FLEX Brian Thomas Jr. QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Tyler Warren WR Jaxon Smith-Njigba WR DeVonta Smith WR Hollywood Brown,,,
5215,4854097298,Jgraham03,0,111.98,DST Colts  FLEX James Conner QB Justin Fields RB Chase Brown RB Travis Etienne Jr. TE Juwan Johnson WR CeeDee Lamb WR Jaxon Smith-Njigba WR Hollywood Brown,,,
5215,4854427769,Adam67w,0,111.979996,DST Rams  FLEX Jahmyr Gibbs QB Justin Fields RB Kyren Williams RB Travis Etienne Jr. TE Jake Ferguson WR Garrett Wilson WR Jaxon Smith-Njigba WR Keon Coleman,,,
5219,4854041635,lougatz,0,111.939995,DST Browns  FLEX Marvin Harrison Jr. QB Joe Burrow RB Christian McCaffrey RB Tyrone Tracy Jr. TE Jonnu Smith WR Ja'Marr Chase WR Tee Higgins WR Kayshon Boutte,,,
5219,4854132250,omontoya2791,0,111.939995,DST Bears  FLEX Elic Ayomanor QB Joe Burrow RB Derrick Henry RB Breece Hall TE Harold Fannin Jr. WR Ja'Marr Chase WR Tee Higgins WR Jaxon Smith-Njigba,,,
5221,4852377576,g123727,0,111.920006,DST Rams  FLEX Kyren Williams QB Josh Allen RB Javonte Williams RB Travis Etienne Jr. TE Hunter Henry WR Garrett Wilson WR Jaxon Smith-Njigba WR Hollywood Brown,,,
5221,4845800896,BJS79,0,111.92,DST Saints  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,,,
5221,4849342686,estefani1011,0,111.92,DST Rams  FLEX De'Von Achane QB Josh Allen RB James Conner RB Travis Etienne Jr. TE Juwan Johnson WR A.J. Brown WR Travis Hunter WR Hollywood Brown,,,
5221,4851484639,Buckeye19,0,111.92,DST Saints  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Hollywood Brown WR Calvin Ridley,,,
5221,4852507018,sixnine0312,0,111.92,DST Titans  FLEX Christian McCaffrey QB Josh Allen RB Jahmyr Gibbs RB Chase Brown TE Harold Fannin Jr. WR Tetairoa McMillan WR Hollywood Brown WR Calvin Ridley,,,
5221,4854405392,BrianSalah,0,111.92,DST Patriots  FLEX Cedric Tillman QB Josh Allen RB James Conner RB Javonte Williams TE Hunter Henry WR CeeDee Lamb WR Garrett Wilson WR Keon Coleman,,,
5227,4854409765,Fatticus,0,111.899994,DST Cardinals  FLEX Chase Brown QB Tua Tagovailoa RB Jahmyr Gibbs RB Travis Etienne Jr. TE Brenton Strange WR Tyreek Hill WR Marvin Harrison Jr. WR Khalil Shakir,,,
5228,4845227007,Warvet75,0,111.880005,DST Saints  FLEX Kyren Williams QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR Tetairoa McMillan WR Calvin Ridley,,,
5228,4849456675,phx_man,0,111.880005,DST Cowboys  FLEX Brian Thomas Jr. QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Jake Ferguson WR Jaxon Smith-Njigba WR Tetairoa McMillan WR Calvin Ridley,,,
5228,4854393693,RinRin27,0,111.880005,DST Steelers  FLEX Derrick Henry QB Patrick Mahomes RB Braelon Allen RB Kareem Hunt TE Jake Ferguson WR Ja'Marr Chase WR Brian Thomas Jr. WR Alec Pierce,,,
5228,4854424141,shen5270,0,111.88,DST Colts  FLEX Michael Pittman Jr. QB Patrick Mahomes RB Jonathan Taylor RB James Conner TE Travis Kelce WR A.J. Brown WR DeVonta Smith WR Hollywood Brown,,,
5228,4854428482,tatenackett,0,111.88,DST Colts  FLEX Jaxon Smith-Njigba QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Tyler Warren WR Garrett Wilson WR Zay Flowers WR Ricky Pearsall,,,
5233,4846869968,kaspenson24,0,111.86,DST Cowboys  FLEX Christian McCaffrey QB Mac Jones RB Chase Brown RB Travis Etienne Jr. TE Trey McBride WR Garrett Wilson WR Ricky Pearsall WR Hollywood Brown,,,
5233,4852326140,SMCHunter,0,111.85999,DST 49ers  FLEX Jahmyr Gibbs QB Mac Jones RB Derrick Henry RB Chuba Hubbard TE Brenton Strange WR CeeDee Lamb WR Keon Coleman WR Cedric Tillman,,,
5233,4854427827,I_Dyslexia_have,0,111.85999,DST Rams  FLEX Derrick Henry QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Jonnu Smith WR Jaxon Smith-Njigba WR DK Metcalf WR Kayshon Boutte,,,
5236,4847695676,hhubbard,0,111.84,DST Saints  FLEX Tee Higgins QB Joe Burrow RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Zay Flowers WR Jaxon Smith-Njigba WR Hollywood Brown,,,
5237,4846325269,bpgator,0,111.82001,DST Dolphins  FLEX Tony Pollard QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR DK Metcalf WR Hollywood Brown,,,
5238,4850038082,jclydeking92,0,111.8,DST Rams  FLEX Jahmyr Gibbs QB Drake Maye RB Derrick Henry RB Chase Brown TE Juwan Johnson WR Jaxon Smith-Njigba WR Kayshon Boutte WR JuJu Smith-Schuster,,,
5238,4852485490,mschwimm,0,111.8,DST Rams  FLEX Christian McCaffrey QB Drake Maye RB Derrick Henry RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Chris Olave WR JuJu Smith-Schuster,,,
5238,4845294697,johnathon2884,0,111.799995,DST Steelers  FLEX Chase Brown QB Lamar Jackson RB Christian McCaffrey RB Kyren Williams TE Tyler Warren WR Ricky Pearsall WR Hollywood Brown WR Cedric Tillman,,,
5241,4851561274,sevla21,0,111.76,DST Lions  FLEX Courtland Sutton QB Mac Jones RB Christian McCaffrey RB Chase Brown TE Trey McBride WR Zay Flowers WR DeVonta Smith WR Cedric Tillman,,,
5242,4845423989,djv2,0,111.740005,DST Cowboys  FLEX Mark Andrews QB Dak Prescott RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR CeeDee Lamb WR DK Metcalf WR Hollywood Brown,,,
5242,4852892152,javadog,0,111.74,DST Jaguars  FLEX J.K. Dobbins QB Jalen Hurts RB Christian McCaffrey RB Javonte Williams TE Tyler Warren WR A.J. Brown WR Khalil Shakir WR Stefon Diggs,,,
5242,4854421208,sjarus,0,111.74,DST Broncos  FLEX Joshua Palmer QB Jalen Hurts RB James Cook RB Javonte Williams TE Trey McBride WR Zay Flowers WR Marvin Harrison Jr. WR Keon Coleman,,,
5242,4846682430,painjunkie44,0,111.73999,DST Broncos  FLEX Jaxon Smith-Njigba QB Dak Prescott RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Brian Thomas Jr. WR Ricky Pearsall WR Travis Hunter,,,
5246,4847710061,contamiantedesert,0,111.72001,DST Rams  FLEX Tyler Warren QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Courtland Sutton WR Tee Higgins WR Jaxon Smith-Njigba,,,
5246,4851710309,cwl817,0,111.72,DST Rams  FLEX CeeDee Lamb QB Josh Allen RB Breece Hall RB Travis Etienne Jr. TE Harold Fannin Jr. WR Tetairoa McMillan WR Ricky Pearsall WR Hollywood Brown,,,
5246,4854481105,MattTruss223,0,111.72,DST Cardinals  FLEX Jaxon Smith-Njigba QB Josh Allen RB Christian McCaffrey RB James Conner TE Chig Okonkwo WR Garrett Wilson WR Keon Coleman WR Kayshon Boutte,,,
5246,4854445596,pcartwright,0,111.71999,DST Steelers  FLEX Zay Flowers QB Josh Allen RB Christian McCaffrey RB Travis Etienne Jr. TE Jonnu Smith WR Puka Nacua WR Khalil Shakir WR Isaac TeSlaa,,,
5250,4845266274,JerryPress,0,111.700005,DST Saints  FLEX Alvin Kamara QB Lamar Jackson RB Derrick Henry RB Christian McCaffrey TE Harold Fannin Jr. WR Ricky Pearsall WR Hollywood Brown WR Chris Olave,,,
5250,4850432856,BallSoHardy,0,111.7,DST Rams  FLEX James Conner QB Drake Maye RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Courtland Sutton WR Tee Higgins WR Hollywood Brown,,,
5252,4851723171,kingofkaraoke,0,111.67999,DST Bears  FLEX Tyler Warren QB Patrick Mahomes RB Christian McCaffrey RB Kyren Williams TE Brenton Strange WR Puka Nacua WR A.J. Brown WR Hollywood Brown,,,
5252,4852090241,Bobbylegend808,0,111.67999,DST Seahawks  FLEX James Conner QB Justin Fields RB Christian McCaffrey RB Travis Etienne Jr. TE Dawson Knox WR CeeDee Lamb WR Marvin Harrison Jr. WR Jerry Jeudy,,,
5252,4853042478,theMattress25,0,111.67999,DST Rams  FLEX Christian McCaffrey QB Justin Fields RB Chase Brown RB Travis Etienne Jr. TE Jake Ferguson WR Puka Nacua WR Marvin Harrison Jr. WR JuJu Smith-Schuster,,,
5255,4851624004,woodwouldawoodschuck,0,111.66,DST Rams  FLEX Saquon Barkley QB Mac Jones RB Christian McCaffrey RB Breece Hall TE Juwan Johnson WR Brian Thomas Jr. WR Courtland Sutton WR Kayshon Boutte,,,
5255,4853517100,TuxedUp,0,111.66,DST Rams  FLEX Breece Hall QB Mac Jones RB Christian McCaffrey RB Kyren Williams TE Trey McBride WR Courtland Sutton WR Tetairoa McMillan WR Hollywood Brown,,,
5257,4854472407,EyeHunter27,0,111.59999,DST Patriots  FLEX James Cook QB Kyler Murray RB Chase Brown RB Chuba Hubbard TE Tyler Warren WR Courtland Sutton WR Marvin Harrison Jr. WR Calvin Ridley,,,
5258,4853198004,coreycopley85,0,111.58,DST Saints  FLEX Travis Etienne Jr. QB Justin Fields RB De'Von Achane RB Kyren Williams TE Trey McBride WR Jaxon Smith-Njigba WR Marvin Harrison Jr. WR Calvin Ridley,,,
5258,4854466982,popz34,0,111.58,DST Cardinals  FLEX Christian McCaffrey QB Justin Fields RB Chase Brown RB Jaylen Warren TE Dalton Kincaid WR Garrett Wilson WR DeVonta Smith WR Tetairoa McMillan,,,
5258,4847199690,anpoe6,0,111.579994,DST Rams  FLEX Hollywood Brown QB Justin Fields RB Christian McCaffrey RB Chase Brown TE Brenton Strange WR CeeDee Lamb WR Jaxon Smith-Njigba WR Cedric Tillman,,,
5261,4854432348,bpnyj0329,0,111.54,DST Browns  FLEX Elic Ayomanor QB Joe Burrow RB Jahmyr Gibbs RB Tony Pollard TE Hunter Henry WR Ja'Marr Chase WR Brian Thomas Jr. WR DK Metcalf,,,
5261,4854425108,Clairv0yant,0,111.53999,DST Rams  FLEX Dalton Kincaid QB Jalen Hurts RB Christian McCaffrey RB Jahmyr Gibbs TE Harold Fannin Jr. WR CeeDee Lamb WR A.J. Brown WR JuJu Smith-Schuster,,,
5263,4845652024,brunetch,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4846391864,Dougia92,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4846414708,3kanderson9,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4846472530,emcipolla98,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4846987973,d00dy,0,111.520004,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4847143238,T.Young85,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4847369368,cglenn91,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4849530943,cptcheeseburger,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4849584008,chatchaitea,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4849814323,danperry,0,111.520004,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4849987395,tuck8989,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4850309943,Totspurs1,0,111.520004,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4850415879,TheAnimal814,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4850549967,victorynbigd,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4850733665,Irish2019,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4850881895,solo36,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4851055791,sweathersby,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4851371166,Richardsfc,0,111.520004,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4851686130,nkd89,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4851745354,kevinfiederer1985,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4851756390,mickzerman,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4851810685,kochy11,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4852071522,russflew,0,111.520004,DST Rams  FLEX Christian McCaffrey QB Josh Allen RB Chase Brown RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4852387689,acsose,0,111.520004,DST Rams  FLEX Chase Brown QB Josh Allen RB Christian McCaffrey RB Kyren Williams TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4852523125,Cubbiesftw23,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Michael Pittman Jr. WR Chris Olave,,,
5263,4852781632,BlackWitchery,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4852939342,HotToddy421,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
5263,4853288633,michaeljay,0,111.520004,DST Rams  FLEX Kyren Williams QB Josh Allen RB Christian McCaffrey RB Chase Brown TE Harold Fannin Jr. WR Jaxon Smith-Njigba WR Hollywood Brown WR Chris Olave,,,
